galaxyID,label1,label2,label3,label4
74356,1,0,0,0
74357,5,2,1,1
74359,1,0,0,0
74361,3,1,1,1
74362,4,2,1,1
74364,1,0,0,0
74365,5,2,1,1
74366,3,1,1,1
74368,1,0,0,0
74370,7,4,3,2
74372,2,0,0,0
74375,3,1,1,1
74376,7,4,3,2
74380,1,0,0,0
74382,0,0,0,0
74384,0,0,0,0
74385,5,2,1,1
74386,0,0,0,0
74389,0,0,0,0
74391,6,3,2,2
74392,2,0,0,0
74397,1,0,0,0
74398,1,0,0,0
74399,1,0,0,0
74400,1,0,0,0
74401,1,0,0,0
74402,2,0,0,0
74404,5,2,1,1
74406,0,0,0,0
74407,3,1,1,1
74408,6,3,2,2
74409,5,2,1,1
74411,2,0,0,0
74412,0,0,0,0
74416,0,0,0,0
74417,3,1,1,1
74418,1,0,0,0
74421,1,0,0,0
74422,1,0,0,0
74423,5,2,1,1
74426,4,2,1,1
74428,5,2,1,1
74430,5,2,1,1
74431,0,0,0,0
74433,3,1,1,1
74440,3,1,1,1
74444,3,1,1,1
74448,3,1,1,1
74449,0,0,0,0
74450,1,0,0,0
74451,4,2,1,1
74453,4,2,1,1
74455,7,4,3,2
74458,0,0,0,0
74459,0,0,0,0
74460,5,2,1,1
74462,4,2,1,1
74463,0,0,0,0
74464,1,0,0,0
74467,3,1,1,1
74469,1,0,0,0
74471,0,0,0,0
74478,3,1,1,1
74479,2,0,0,0
74481,5,2,1,1
74482,1,0,0,0
74483,1,0,0,0
74484,0,0,0,0
74485,2,0,0,0
74486,3,1,1,1
74487,5,2,1,1
74490,0,0,0,0
74491,1,0,0,0
74492,0,0,0,0
74493,1,0,0,0
74496,4,2,1,1
74497,4,2,1,1
74498,5,2,1,1
74499,1,0,0,0
74500,1,0,0,0
74501,5,2,1,1
74502,5,2,1,1
74504,0,0,0,0
74506,4,2,1,1
74507,5,2,1,1
74510,0,0,0,0
74511,4,2,1,1
74513,0,0,0,0
74514,0,0,0,0
74515,0,0,0,0
74517,2,0,0,0
74518,4,2,1,1
74520,1,0,0,0
74523,3,1,1,1
74528,4,2,1,1
74529,5,2,1,1
74532,7,4,3,2
74533,5,2,1,1
74534,1,0,0,0
74536,0,0,0,0
74538,1,0,0,0
74539,1,0,0,0
74541,2,0,0,0
74546,5,2,1,1
74547,5,2,1,1
74550,4,2,1,1
74553,3,1,1,1
74557,1,0,0,0
74558,4,2,1,1
74560,4,2,1,1
74566,4,2,1,1
74567,1,0,0,0
74568,3,1,1,1
74570,1,0,0,0
74571,7,4,3,2
74572,0,0,0,0
74573,0,0,0,0
74574,1,0,0,0
74577,1,0,0,0
74578,0,0,0,0
74581,0,0,0,0
74582,1,0,0,0
74584,4,2,1,1
74585,4,2,1,1
74586,0,0,0,0
74587,5,2,1,1
74588,1,0,0,0
74589,5,2,1,1
74590,0,0,0,0
74591,1,0,0,0
74592,0,0,0,0
74594,4,2,1,1
74596,5,2,1,1
74597,0,0,0,0
74599,0,0,0,0
74602,1,0,0,0
74603,3,1,1,1
74606,0,0,0,0
74608,2,0,0,0
74610,0,0,0,0
74611,2,0,0,0
74612,3,1,1,1
74613,0,0,0,0
74614,1,0,0,0
74616,5,2,1,1
74617,3,1,1,1
74618,4,2,1,1
74619,2,0,0,0
74622,0,0,0,0
74623,2,0,0,0
74625,3,1,1,1
74627,0,0,0,0
74629,1,0,0,0
74630,0,0,0,0
74631,1,0,0,0
74634,0,0,0,0
74636,5,2,1,1
74637,5,2,1,1
74638,6,3,2,2
74640,1,0,0,0
74642,0,0,0,0
74644,0,0,0,0
74645,0,0,0,0
74646,1,0,0,0
74647,3,1,1,1
74648,0,0,0,0
74649,1,0,0,0
74652,5,2,1,1
74653,0,0,0,0
74656,4,2,1,1
74658,4,2,1,1
74660,5,2,1,1
74662,0,0,0,0
74664,5,2,1,1
74665,6,3,2,2
74668,0,0,0,0
74669,1,0,0,0
74674,5,2,1,1
74676,4,2,1,1
74677,5,2,1,1
74679,4,2,1,1
74681,0,0,0,0
74685,1,0,0,0
74687,5,2,1,1
74690,1,0,0,0
74692,5,2,1,1
74693,5,2,1,1
74694,5,2,1,1
74696,5,2,1,1
74697,5,2,1,1
74699,0,0,0,0
74701,1,0,0,0
74702,5,2,1,1
74705,0,0,0,0
74706,5,2,1,1
74710,1,0,0,0
74711,0,0,0,0
74713,4,2,1,1
74714,0,0,0,0
74715,0,0,0,0
74716,5,2,1,1
74717,0,0,0,0
74718,1,0,0,0
74719,3,1,1,1
74720,5,2,1,1
74725,0,0,0,0
74726,0,0,0,0
74727,3,1,1,1
74729,0,0,0,0
74732,4,2,1,1
74735,1,0,0,0
74736,1,0,0,0
74738,0,0,0,0
74739,1,0,0,0
74740,0,0,0,0
74741,6,3,2,2
74743,4,2,1,1
74744,5,2,1,1
74745,0,0,0,0
74746,5,2,1,1
74747,1,0,0,0
74748,3,1,1,1
74750,5,2,1,1
74751,0,0,0,0
74752,1,0,0,0
74754,1,0,0,0
74756,1,0,0,0
74757,0,0,0,0
74758,0,0,0,0
74759,5,2,1,1
74762,5,2,1,1
74763,5,2,1,1
74765,4,2,1,1
74767,3,1,1,1
74769,0,0,0,0
74772,1,0,0,0
74774,0,0,0,0
74776,1,0,0,0
74779,1,0,0,0
74782,4,2,1,1
74786,0,0,0,0
74787,1,0,0,0
74788,4,2,1,1
74789,3,1,1,1
74792,0,0,0,0
74793,5,2,1,1
74794,1,0,0,0
74795,5,2,1,1
74796,0,0,0,0
74799,5,2,1,1
74801,1,0,0,0
74802,3,1,1,1
74803,1,0,0,0
74805,1,0,0,0
74809,1,0,0,0
74811,5,2,1,1
74815,4,2,1,1
74818,1,0,0,0
74821,0,0,0,0
74822,5,2,1,1
74823,5,2,1,1
74824,5,2,1,1
74825,1,0,0,0
74826,0,0,0,0
74827,4,2,1,1
74829,1,0,0,0
74830,5,2,1,1
74831,5,2,1,1
74832,4,2,1,1
74834,5,2,1,1
74835,1,0,0,0
74836,5,2,1,1
74838,0,0,0,0
74840,0,0,0,0
74845,2,0,0,0
74849,0,0,0,0
74850,0,0,0,0
74854,0,0,0,0
74855,0,0,0,0
74856,0,0,0,0
74857,5,2,1,1
74858,4,2,1,1
74859,1,0,0,0
74860,2,0,0,0
74863,1,0,0,0
74865,3,1,1,1
74866,1,0,0,0
74867,3,1,1,1
74868,0,0,0,0
74869,1,0,0,0
74870,5,2,1,1
74871,5,2,1,1
74872,4,2,1,1
74873,3,1,1,1
74874,4,2,1,1
74876,1,0,0,0
74877,0,0,0,0
74878,5,2,1,1
74881,5,2,1,1
74882,0,0,0,0
74883,5,2,1,1
74884,3,1,1,1
74888,4,2,1,1
74889,3,1,1,1
74890,0,0,0,0
74891,5,2,1,1
74892,3,1,1,1
74893,1,0,0,0
74894,3,1,1,1
74896,1,0,0,0
74897,2,0,0,0
74898,0,0,0,0
74899,3,1,1,1
74900,0,0,0,0
74901,6,3,2,2
74902,5,2,1,1
74903,1,0,0,0
74905,0,0,0,0
74906,6,3,2,2
74907,0,0,0,0
74910,3,1,1,1
74913,0,0,0,0
74914,5,2,1,1
74915,0,0,0,0
74917,5,2,1,1
74918,0,0,0,0
74919,1,0,0,0
74920,0,0,0,0
74922,0,0,0,0
74923,1,0,0,0
74926,1,0,0,0
74927,1,0,0,0
74929,3,1,1,1
74931,0,0,0,0
74933,0,0,0,0
74934,5,2,1,1
74935,4,2,1,1
74936,0,0,0,0
74937,5,2,1,1
74941,0,0,0,0
74942,5,2,1,1
74943,3,1,1,1
74944,1,0,0,0
74946,1,0,0,0
74948,5,2,1,1
74950,5,2,1,1
74951,3,1,1,1
74958,4,2,1,1
74961,5,2,1,1
74963,0,0,0,0
74964,5,2,1,1
74966,0,0,0,0
74967,1,0,0,0
74969,1,0,0,0
74972,1,0,0,0
74974,3,1,1,1
74975,0,0,0,0
74977,1,0,0,0
74978,0,0,0,0
74979,1,0,0,0
74980,0,0,0,0
74982,3,1,1,1
74986,0,0,0,0
74988,4,2,1,1
74989,4,2,1,1
74990,0,0,0,0
74994,0,0,0,0
74996,5,2,1,1
74997,3,1,1,1
74998,5,2,1,1
74999,1,0,0,0
75001,3,1,1,1
75002,5,2,1,1
75003,5,2,1,1
75005,5,2,1,1
75006,5,2,1,1
75011,2,0,0,0
75012,1,0,0,0
75016,2,0,0,0
75017,0,0,0,0
75018,2,0,0,0
75019,5,2,1,1
75020,5,2,1,1
75022,5,2,1,1
75023,1,0,0,0
75028,1,0,0,0
75030,6,3,2,2
75031,2,0,0,0
75032,4,2,1,1
75033,2,0,0,0
75035,4,2,1,1
75036,4,2,1,1
75039,1,0,0,0
75043,0,0,0,0
75044,5,2,1,1
75045,0,0,0,0
75046,5,2,1,1
75047,5,2,1,1
75048,1,0,0,0
75050,4,2,1,1
75052,1,0,0,0
75053,5,2,1,1
75054,5,2,1,1
75055,1,0,0,0
75056,0,0,0,0
75057,1,0,0,0
75058,5,2,1,1
75059,1,0,0,0
75061,1,0,0,0
75062,3,1,1,1
75063,2,0,0,0
75064,4,2,1,1
75067,0,0,0,0
75068,1,0,0,0
75069,1,0,0,0
75076,1,0,0,0
75077,4,2,1,1
75079,1,0,0,0
75080,4,2,1,1
75082,5,2,1,1
75083,0,0,0,0
75084,0,0,0,0
75085,5,2,1,1
75087,1,0,0,0
75089,0,0,0,0
75090,1,0,0,0
75091,5,2,1,1
75093,0,0,0,0
75094,6,3,2,2
75095,1,0,0,0
75096,4,2,1,1
75098,2,0,0,0
75099,0,0,0,0
75100,1,0,0,0
75101,1,0,0,0
75102,2,0,0,0
75103,5,2,1,1
75106,1,0,0,0
75107,2,0,0,0
75108,5,2,1,1
75110,1,0,0,0
75112,3,1,1,1
75113,5,2,1,1
75116,1,0,0,0
75117,0,0,0,0
75118,0,0,0,0
75120,0,0,0,0
75121,4,2,1,1
75123,0,0,0,0
75125,3,1,1,1
75126,1,0,0,0
75127,1,0,0,0
75134,1,0,0,0
75135,3,1,1,1
75137,2,0,0,0
75139,2,0,0,0
75141,2,0,0,0
75142,0,0,0,0
75143,1,0,0,0
75144,5,2,1,1
75148,1,0,0,0
75149,2,0,0,0
75154,5,2,1,1
75156,0,0,0,0
75157,3,1,1,1
75158,0,0,0,0
75159,0,0,0,0
75160,4,2,1,1
75161,3,1,1,1
75164,5,2,1,1
75165,1,0,0,0
75166,0,0,0,0
75167,5,2,1,1
75171,5,2,1,1
75173,1,0,0,0
75174,1,0,0,0
75176,4,2,1,1
75178,2,0,0,0
75180,1,0,0,0
75181,0,0,0,0
75186,3,1,1,1
75187,1,0,0,0
75188,1,0,0,0
75189,4,2,1,1
75190,1,0,0,0
75194,3,1,1,1
75195,5,2,1,1
75198,0,0,0,0
75199,1,0,0,0
75203,6,3,2,2
75208,1,0,0,0
75209,0,0,0,0
75210,0,0,0,0
75212,4,2,1,1
75213,7,4,3,2
75215,7,4,3,2
75216,0,0,0,0
75218,1,0,0,0
75219,2,0,0,0
75223,1,0,0,0
75225,4,2,1,1
75227,5,2,1,1
75228,0,0,0,0
75231,5,2,1,1
75232,6,3,2,2
75234,1,0,0,0
75235,5,2,1,1
75237,1,0,0,0
75241,0,0,0,0
75242,1,0,0,0
75243,0,0,0,0
75246,1,0,0,0
75247,1,0,0,0
75248,2,0,0,0
75251,1,0,0,0
75254,5,2,1,1
75255,4,2,1,1
75257,4,2,1,1
75261,0,0,0,0
75263,1,0,0,0
75264,5,2,1,1
75265,1,0,0,0
75267,1,0,0,0
75268,0,0,0,0
75276,0,0,0,0
75280,0,0,0,0
75284,2,0,0,0
75286,3,1,1,1
75291,0,0,0,0
75292,2,0,0,0
75293,1,0,0,0
75294,0,0,0,0
75296,4,2,1,1
75297,4,2,1,1
75298,0,0,0,0
75300,1,0,0,0
75301,0,0,0,0
75305,5,2,1,1
75306,3,1,1,1
75308,4,2,1,1
75310,0,0,0,0
75313,0,0,0,0
75314,5,2,1,1
75315,0,0,0,0
75316,5,2,1,1
75317,5,2,1,1
75318,1,0,0,0
75319,5,2,1,1
75320,4,2,1,1
75321,5,2,1,1
75323,5,2,1,1
75324,1,0,0,0
75325,3,1,1,1
75327,4,2,1,1
75328,0,0,0,0
75329,1,0,0,0
75331,4,2,1,1
75332,0,0,0,0
75334,3,1,1,1
75335,1,0,0,0
75336,5,2,1,1
75337,5,2,1,1
75338,1,0,0,0
75339,4,2,1,1
75342,1,0,0,0
75346,0,0,0,0
75347,0,0,0,0
75348,2,0,0,0
75349,1,0,0,0
75350,5,2,1,1
75351,5,2,1,1
75358,0,0,0,0
75360,2,0,0,0
75364,5,2,1,1
75365,1,0,0,0
75366,0,0,0,0
75367,0,0,0,0
75369,2,0,0,0
75370,0,0,0,0
75371,0,0,0,0
75372,1,0,0,0
75373,5,2,1,1
75374,1,0,0,0
75375,1,0,0,0
75378,1,0,0,0
75379,0,0,0,0
75380,4,2,1,1
75381,0,0,0,0
75382,5,2,1,1
75383,5,2,1,1
75385,1,0,0,0
75386,0,0,0,0
75387,1,0,0,0
75389,1,0,0,0
75391,1,0,0,0
75392,5,2,1,1
75393,1,0,0,0
75394,5,2,1,1
75395,0,0,0,0
75397,4,2,1,1
75398,1,0,0,0
75399,1,0,0,0
75400,6,3,2,2
75401,0,0,0,0
75402,1,0,0,0
75403,1,0,0,0
75404,1,0,0,0
75406,0,0,0,0
75407,5,2,1,1
75409,0,0,0,0
75411,1,0,0,0
75412,1,0,0,0
75414,0,0,0,0
75417,5,2,1,1
75418,1,0,0,0
75422,5,2,1,1
75423,0,0,0,0
75427,1,0,0,0
75430,1,0,0,0
75432,1,0,0,0
75433,0,0,0,0
75434,0,0,0,0
75436,4,2,1,1
75437,5,2,1,1
75438,1,0,0,0
75439,0,0,0,0
75441,1,0,0,0
75444,5,2,1,1
75445,5,2,1,1
75447,0,0,0,0
75449,1,0,0,0
75450,0,0,0,0
75451,3,1,1,1
75452,0,0,0,0
75453,2,0,0,0
75454,0,0,0,0
75456,7,4,3,2
75457,5,2,1,1
75458,0,0,0,0
75459,1,0,0,0
75460,0,0,0,0
75461,6,3,2,2
75462,0,0,0,0
75466,1,0,0,0
75471,3,1,1,1
75473,2,0,0,0
75474,1,0,0,0
75475,0,0,0,0
75476,1,0,0,0
75477,3,1,1,1
75479,0,0,0,0
75480,5,2,1,1
75481,0,0,0,0
75482,5,2,1,1
75483,0,0,0,0
75484,4,2,1,1
75485,5,2,1,1
75488,5,2,1,1
75494,3,1,1,1
75495,1,0,0,0
75496,0,0,0,0
75497,0,0,0,0
75499,1,0,0,0
75501,0,0,0,0
75502,4,2,1,1
75504,2,0,0,0
75506,0,0,0,0
75508,0,0,0,0
75509,6,3,2,2
75510,0,0,0,0
75511,1,0,0,0
75512,5,2,1,1
75513,1,0,0,0
75516,1,0,0,0
75520,5,2,1,1
75521,1,0,0,0
75522,7,4,3,2
75523,5,2,1,1
75526,5,2,1,1
75529,5,2,1,1
75531,0,0,0,0
75533,5,2,1,1
75534,5,2,1,1
75536,7,4,3,2
75539,1,0,0,0
75540,5,2,1,1
75541,0,0,0,0
75542,3,1,1,1
75543,1,0,0,0
75547,4,2,1,1
75548,0,0,0,0
75553,1,0,0,0
75554,5,2,1,1
75555,7,4,3,2
75560,5,2,1,1
75561,4,2,1,1
75563,1,0,0,0
75564,0,0,0,0
75565,3,1,1,1
75567,0,0,0,0
75568,4,2,1,1
75569,0,0,0,0
75570,0,0,0,0
75571,1,0,0,0
75573,1,0,0,0
75576,0,0,0,0
75577,1,0,0,0
75578,5,2,1,1
75580,1,0,0,0
75583,5,2,1,1
75584,0,0,0,0
75587,5,2,1,1
75588,2,0,0,0
75589,1,0,0,0
75590,1,0,0,0
75593,0,0,0,0
75595,1,0,0,0
75596,4,2,1,1
75604,0,0,0,0
75605,1,0,0,0
75608,6,3,2,2
75609,4,2,1,1
75611,5,2,1,1
75612,1,0,0,0
75615,1,0,0,0
75616,0,0,0,0
75618,0,0,0,0
75619,1,0,0,0
75621,5,2,1,1
75622,5,2,1,1
75623,0,0,0,0
75624,0,0,0,0
75625,0,0,0,0
75629,2,0,0,0
75631,1,0,0,0
75633,0,0,0,0
75636,0,0,0,0
75637,0,0,0,0
75638,0,0,0,0
75639,3,1,1,1
75641,1,0,0,0
75643,5,2,1,1
75644,1,0,0,0
75645,0,0,0,0
75646,2,0,0,0
75648,1,0,0,0
75649,3,1,1,1
75650,0,0,0,0
75651,6,3,2,2
75652,1,0,0,0
75653,0,0,0,0
75654,0,0,0,0
75655,4,2,1,1
75656,0,0,0,0
75657,1,0,0,0
75658,5,2,1,1
75659,1,0,0,0
75660,0,0,0,0
75662,0,0,0,0
75663,0,0,0,0
75664,1,0,0,0
75665,5,2,1,1
75667,1,0,0,0
75668,1,0,0,0
75669,0,0,0,0
75670,5,2,1,1
75671,0,0,0,0
75672,0,0,0,0
75674,4,2,1,1
75675,4,2,1,1
75687,5,2,1,1
75691,4,2,1,1
75694,1,0,0,0
75696,4,2,1,1
75697,0,0,0,0
75701,0,0,0,0
75703,1,0,0,0
75705,1,0,0,0
75708,2,0,0,0
75709,6,3,2,2
75710,7,4,3,2
75712,1,0,0,0
75715,0,0,0,0
75719,3,1,1,1
75721,3,1,1,1
75723,0,0,0,0
75726,0,0,0,0
75727,5,2,1,1
75729,5,2,1,1
75730,5,2,1,1
75732,3,1,1,1
75733,4,2,1,1
75735,6,3,2,2
75736,5,2,1,1
75737,1,0,0,0
75738,3,1,1,1
75739,0,0,0,0
75740,1,0,0,0
75742,0,0,0,0
75743,3,1,1,1
75745,1,0,0,0
75746,1,0,0,0
75747,5,2,1,1
75748,0,0,0,0
75749,1,0,0,0
75751,5,2,1,1
75752,0,0,0,0
75753,5,2,1,1
75756,0,0,0,0
75757,1,0,0,0
75758,5,2,1,1
75760,4,2,1,1
75761,5,2,1,1
75762,4,2,1,1
75765,4,2,1,1
75767,1,0,0,0
75768,4,2,1,1
75769,0,0,0,0
75772,4,2,1,1
75774,1,0,0,0
75775,0,0,0,0
75776,3,1,1,1
75778,1,0,0,0
75779,0,0,0,0
75780,5,2,1,1
75781,1,0,0,0
75782,5,2,1,1
75786,3,1,1,1
75788,5,2,1,1
75789,0,0,0,0
75792,0,0,0,0
75793,4,2,1,1
75800,4,2,1,1
75801,2,0,0,0
75805,4,2,1,1
75806,1,0,0,0
75808,1,0,0,0
75809,2,0,0,0
75811,1,0,0,0
75812,3,1,1,1
75813,0,0,0,0
75814,5,2,1,1
75816,1,0,0,0
75817,1,0,0,0
75818,3,1,1,1
75819,5,2,1,1
75820,0,0,0,0
75821,1,0,0,0
75822,1,0,0,0
75823,0,0,0,0
75826,1,0,0,0
75827,3,1,1,1
75830,1,0,0,0
75837,5,2,1,1
75840,1,0,0,0
75843,1,0,0,0
75847,0,0,0,0
75849,0,0,0,0
75850,1,0,0,0
75854,0,0,0,0
75856,1,0,0,0
75859,5,2,1,1
75861,4,2,1,1
75863,7,4,3,2
75865,0,0,0,0
75867,6,3,2,2
75868,1,0,0,0
75869,0,0,0,0
75872,0,0,0,0
75874,2,0,0,0
75877,1,0,0,0
75879,1,0,0,0
75881,1,0,0,0
75882,5,2,1,1
75883,6,3,2,2
75884,0,0,0,0
75885,4,2,1,1
75886,0,0,0,0
75887,5,2,1,1
75890,5,2,1,1
75891,2,0,0,0
75892,1,0,0,0
75893,0,0,0,0
75894,1,0,0,0
75895,1,0,0,0
75898,1,0,0,0
75899,1,0,0,0
75903,1,0,0,0
75904,1,0,0,0
75905,0,0,0,0
75907,5,2,1,1
75910,1,0,0,0
75911,0,0,0,0
75915,5,2,1,1
75919,1,0,0,0
75920,1,0,0,0
75922,4,2,1,1
75924,0,0,0,0
75925,0,0,0,0
75926,1,0,0,0
75927,3,1,1,1
75928,5,2,1,1
75931,4,2,1,1
75935,3,1,1,1
75936,5,2,1,1
75937,1,0,0,0
75938,1,0,0,0
75940,1,0,0,0
75944,5,2,1,1
75945,4,2,1,1
75946,6,3,2,2
75947,4,2,1,1
75950,5,2,1,1
75952,1,0,0,0
75954,3,1,1,1
75956,5,2,1,1
75957,4,2,1,1
75959,3,1,1,1
75960,1,0,0,0
75961,1,0,0,0
75962,0,0,0,0
75969,1,0,0,0
75970,1,0,0,0
75971,1,0,0,0
75972,0,0,0,0
75974,1,0,0,0
75975,1,0,0,0
75976,0,0,0,0
75978,1,0,0,0
75979,1,0,0,0
75982,1,0,0,0
75984,5,2,1,1
75985,5,2,1,1
75986,3,1,1,1
75987,1,0,0,0
75988,1,0,0,0
75989,1,0,0,0
75991,2,0,0,0
75992,0,0,0,0
75994,0,0,0,0
75995,3,1,1,1
75996,5,2,1,1
75997,1,0,0,0
75998,0,0,0,0
76001,1,0,0,0
76004,5,2,1,1
76006,3,1,1,1
76007,3,1,1,1
76009,3,1,1,1
76010,0,0,0,0
76011,5,2,1,1
76012,3,1,1,1
76017,0,0,0,0
76019,1,0,0,0
76020,5,2,1,1
76022,0,0,0,0
76023,5,2,1,1
76026,0,0,0,0
76027,0,0,0,0
76029,5,2,1,1
76030,3,1,1,1
76033,4,2,1,1
76037,5,2,1,1
76038,5,2,1,1
76039,1,0,0,0
76040,0,0,0,0
76042,0,0,0,0
76043,1,0,0,0
76044,3,1,1,1
76047,1,0,0,0
76050,5,2,1,1
76051,5,2,1,1
76052,1,0,0,0
76053,0,0,0,0
76054,0,0,0,0
76055,1,0,0,0
76056,6,3,2,2
76058,1,0,0,0
76060,1,0,0,0
76064,1,0,0,0
76065,0,0,0,0
76066,1,0,0,0
76068,0,0,0,0
76069,3,1,1,1
76070,3,1,1,1
76072,0,0,0,0
76073,1,0,0,0
76074,3,1,1,1
76075,1,0,0,0
76077,0,0,0,0
76078,5,2,1,1
76079,0,0,0,0
76080,2,0,0,0
76081,1,0,0,0
76083,3,1,1,1
76084,5,2,1,1
76085,1,0,0,0
76087,0,0,0,0
76088,5,2,1,1
76090,5,2,1,1
76092,0,0,0,0
76093,1,0,0,0
76094,4,2,1,1
76095,1,0,0,0
76097,0,0,0,0
76098,0,0,0,0
76099,1,0,0,0
76100,0,0,0,0
76101,1,0,0,0
76102,3,1,1,1
76103,1,0,0,0
76105,0,0,0,0
76108,0,0,0,0
76109,1,0,0,0
76112,1,0,0,0
76113,1,0,0,0
76114,5,2,1,1
76116,0,0,0,0
76117,6,3,2,2
76119,3,1,1,1
76120,0,0,0,0
76122,1,0,0,0
76126,2,0,0,0
76127,3,1,1,1
76128,0,0,0,0
76129,4,2,1,1
76130,3,1,1,1
76132,4,2,1,1
76135,0,0,0,0
76136,2,0,0,0
76139,0,0,0,0
76141,1,0,0,0
76142,1,0,0,0
76146,1,0,0,0
76147,0,0,0,0
76148,3,1,1,1
76149,5,2,1,1
76155,7,4,3,2
76156,4,2,1,1
76157,5,2,1,1
76159,4,2,1,1
76160,0,0,0,0
76162,3,1,1,1
76164,5,2,1,1
76165,5,2,1,1
76166,1,0,0,0
76169,5,2,1,1
76170,0,0,0,0
76176,1,0,0,0
76177,0,0,0,0
76181,5,2,1,1
76182,6,3,2,2
76186,1,0,0,0
76187,0,0,0,0
76188,5,2,1,1
76190,1,0,0,0
76191,5,2,1,1
76193,5,2,1,1
76194,1,0,0,0
76196,1,0,0,0
76198,5,2,1,1
76199,4,2,1,1
76201,6,3,2,2
76202,6,3,2,2
76206,3,1,1,1
76208,0,0,0,0
76209,5,2,1,1
76211,1,0,0,0
76212,1,0,0,0
76213,6,3,2,2
76216,5,2,1,1
76217,1,0,0,0
76219,2,0,0,0
76220,5,2,1,1
76221,5,2,1,1
76222,1,0,0,0
76224,0,0,0,0
76227,2,0,0,0
76228,6,3,2,2
76229,5,2,1,1
76230,0,0,0,0
76231,0,0,0,0
76233,0,0,0,0
76234,0,0,0,0
76238,0,0,0,0
76239,0,0,0,0
76240,1,0,0,0
76241,1,0,0,0
76244,0,0,0,0
76246,5,2,1,1
76248,1,0,0,0
76253,0,0,0,0
76254,5,2,1,1
76255,5,2,1,1
76258,0,0,0,0
76261,5,2,1,1
76262,3,1,1,1
76263,3,1,1,1
76268,5,2,1,1
76269,1,0,0,0
76270,0,0,0,0
76272,4,2,1,1
76274,0,0,0,0
76275,0,0,0,0
76281,5,2,1,1
76282,1,0,0,0
76284,6,3,2,2
76285,1,0,0,0
76286,1,0,0,0
76287,0,0,0,0
76291,4,2,1,1
76292,1,0,0,0
76293,0,0,0,0
76294,4,2,1,1
76295,5,2,1,1
76299,3,1,1,1
76300,1,0,0,0
76301,0,0,0,0
76303,6,3,2,2
76306,5,2,1,1
76307,5,2,1,1
76314,0,0,0,0
76316,3,1,1,1
76317,5,2,1,1
76320,2,0,0,0
76321,0,0,0,0
76322,5,2,1,1
76327,4,2,1,1
76328,3,1,1,1
76331,1,0,0,0
76333,4,2,1,1
76334,5,2,1,1
76335,0,0,0,0
76336,3,1,1,1
76337,0,0,0,0
76338,1,0,0,0
76344,6,3,2,2
76347,1,0,0,0
76348,5,2,1,1
76349,4,2,1,1
76351,4,2,1,1
76352,5,2,1,1
76355,1,0,0,0
76358,3,1,1,1
76359,0,0,0,0
76360,5,2,1,1
76362,0,0,0,0
76363,0,0,0,0
76364,1,0,0,0
76365,6,3,2,2
76369,0,0,0,0
76371,2,0,0,0
76373,3,1,1,1
76375,0,0,0,0
76378,4,2,1,1
76379,5,2,1,1
76381,1,0,0,0
76382,3,1,1,1
76383,2,0,0,0
76387,4,2,1,1
76388,5,2,1,1
76389,4,2,1,1
76390,5,2,1,1
76391,0,0,0,0
76392,0,0,0,0
76395,1,0,0,0
76396,0,0,0,0
76397,0,0,0,0
76402,5,2,1,1
76403,1,0,0,0
76406,0,0,0,0
76408,1,0,0,0
76409,5,2,1,1
76412,3,1,1,1
76413,3,1,1,1
76414,5,2,1,1
76415,0,0,0,0
76416,3,1,1,1
76420,1,0,0,0
76421,0,0,0,0
76424,4,2,1,1
76425,1,0,0,0
76427,4,2,1,1
76428,1,0,0,0
76429,5,2,1,1
76430,5,2,1,1
76434,0,0,0,0
76435,6,3,2,2
76438,1,0,0,0
76440,5,2,1,1
76442,3,1,1,1
76445,6,3,2,2
76446,0,0,0,0
76449,2,0,0,0
76450,4,2,1,1
76451,1,0,0,0
76452,6,3,2,2
76454,0,0,0,0
76455,0,0,0,0
76457,1,0,0,0
76458,2,0,0,0
76460,5,2,1,1
76461,0,0,0,0
76463,4,2,1,1
76464,0,0,0,0
76465,1,0,0,0
76466,1,0,0,0
76468,2,0,0,0
76469,5,2,1,1
76471,1,0,0,0
76472,1,0,0,0
76475,5,2,1,1
76477,5,2,1,1
76480,4,2,1,1
76482,0,0,0,0
76485,1,0,0,0
76486,1,0,0,0
76488,6,3,2,2
76489,1,0,0,0
76492,4,2,1,1
76493,5,2,1,1
76495,6,3,2,2
76496,0,0,0,0
76498,4,2,1,1
76499,1,0,0,0
76500,0,0,0,0
76501,7,4,3,2
76502,0,0,0,0
76505,5,2,1,1
76509,3,1,1,1
76511,5,2,1,1
76512,1,0,0,0
76513,2,0,0,0
76514,5,2,1,1
76516,0,0,0,0
76517,2,0,0,0
76518,1,0,0,0
76520,0,0,0,0
76522,4,2,1,1
76523,0,0,0,0
76525,4,2,1,1
76528,4,2,1,1
76529,0,0,0,0
76532,1,0,0,0
76533,1,0,0,0
76534,1,0,0,0
76535,0,0,0,0
76538,4,2,1,1
76539,0,0,0,0
76543,5,2,1,1
76546,1,0,0,0
76548,1,0,0,0
76549,5,2,1,1
76551,3,1,1,1
76553,1,0,0,0
76554,7,4,3,2
76555,3,1,1,1
76556,0,0,0,0
76557,5,2,1,1
76558,0,0,0,0
76559,4,2,1,1
76560,1,0,0,0
76562,5,2,1,1
76568,1,0,0,0
76573,0,0,0,0
76575,0,0,0,0
76577,0,0,0,0
76578,4,2,1,1
76579,1,0,0,0
76580,2,0,0,0
76581,0,0,0,0
