galaxyID,label1,label2,label3,label4
117084,5,2,1,1
282109,6,3,2,2
190495,1,0,0,0
239776,5,2,1,1
171663,1,0,0,0
239139,0,0,0,0
166107,5,2,1,1
195401,1,0,0,0
260893,1,0,0,0
46000,0,0,0,0
264943,0,0,0,0
39205,1,0,0,0
95545,4,2,1,1
16257,0,0,0,0
23115,2,0,0,0
162807,3,1,1,1
84651,0,0,0,0
119698,3,1,1,1
136795,0,0,0,0
80479,0,0,0,0
211371,1,0,0,0
102874,3,1,1,1
257952,0,0,0,0
77589,3,1,1,1
159802,4,2,1,1
117442,2,0,0,0
80291,0,0,0,0
48527,1,0,0,0
133038,5,2,1,1
224870,0,0,0,0
220750,0,0,0,0
138085,0,0,0,0
272412,4,2,1,1
208572,3,1,1,1
236643,5,2,1,1
52368,5,2,1,1
285702,5,2,1,1
223347,0,0,0,0
175923,5,2,1,1
99442,1,0,0,0
154851,4,2,1,1
241918,5,2,1,1
186462,1,0,0,0
188217,3,1,1,1
125929,0,0,0,0
144733,5,2,1,1
91076,0,0,0,0
231797,3,1,1,1
69287,3,1,1,1
6575,1,0,0,0
75242,1,0,0,0
271816,1,0,0,0
142334,1,0,0,0
277494,5,2,1,1
47313,1,0,0,0
195390,0,0,0,0
249235,3,1,1,1
88688,1,0,0,0
137614,1,0,0,0
52610,0,0,0,0
115686,5,2,1,1
81113,5,2,1,1
56958,5,2,1,1
291766,1,0,0,0
77954,5,2,1,1
254337,1,0,0,0
253300,1,0,0,0
244620,2,0,0,0
156670,3,1,1,1
1039,4,2,1,1
253846,4,2,1,1
94392,0,0,0,0
89472,1,0,0,0
95301,2,0,0,0
85927,5,2,1,1
274125,1,0,0,0
79721,1,0,0,0
112162,4,2,1,1
173997,5,2,1,1
66197,3,1,1,1
165082,3,1,1,1
157654,0,0,0,0
132909,0,0,0,0
45944,0,0,0,0
182496,4,2,1,1
242354,0,0,0,0
178469,5,2,1,1
101362,0,0,0,0
33946,0,0,0,0
263978,3,1,1,1
150258,1,0,0,0
122003,5,2,1,1
118700,1,0,0,0
233290,1,0,0,0
186169,1,0,0,0
73819,5,2,1,1
93806,4,2,1,1
80944,3,1,1,1
199952,0,0,0,0
15755,0,0,0,0
125552,0,0,0,0
69679,4,2,1,1
88492,0,0,0,0
179863,0,0,0,0
251261,1,0,0,0
6646,5,2,1,1
30935,5,2,1,1
218457,1,0,0,0
144823,4,2,1,1
218621,1,0,0,0
77551,0,0,0,0
181860,0,0,0,0
211785,1,0,0,0
211649,4,2,1,1
119248,0,0,0,0
233611,1,0,0,0
255369,1,0,0,0
206441,3,1,1,1
36121,1,0,0,0
45916,1,0,0,0
118553,4,2,1,1
196742,5,2,1,1
24658,1,0,0,0
260869,6,3,2,2
99828,0,0,0,0
168528,0,0,0,0
14109,0,0,0,0
54713,4,2,1,1
101528,4,2,1,1
161553,1,0,0,0
76454,0,0,0,0
158556,4,2,1,1
78420,0,0,0,0
52590,0,0,0,0
272751,3,1,1,1
121898,0,0,0,0
35325,5,2,1,1
84679,1,0,0,0
27690,4,2,1,1
122838,5,2,1,1
117878,5,2,1,1
194726,1,0,0,0
74676,4,2,1,1
149851,0,0,0,0
40112,0,0,0,0
92024,3,1,1,1
128552,4,2,1,1
1912,0,0,0,0
177011,4,2,1,1
266111,4,2,1,1
198562,1,0,0,0
177355,5,2,1,1
22667,1,0,0,0
214309,5,2,1,1
258500,5,2,1,1
125708,1,0,0,0
136369,0,0,0,0
236121,3,1,1,1
90571,4,2,1,1
27025,0,0,0,0
81880,4,2,1,1
41765,1,0,0,0
150324,0,0,0,0
164392,4,2,1,1
62480,0,0,0,0
191185,5,2,1,1
28871,1,0,0,0
174493,0,0,0,0
241845,3,1,1,1
198708,0,0,0,0
115943,5,2,1,1
112021,4,2,1,1
255577,6,3,2,2
211202,0,0,0,0
257672,5,2,1,1
249079,2,0,0,0
87409,4,2,1,1
226170,3,1,1,1
187040,0,0,0,0
120418,0,0,0,0
4934,5,2,1,1
68012,3,1,1,1
186252,4,2,1,1
8490,6,3,2,2
35221,3,1,1,1
261125,5,2,1,1
12694,5,2,1,1
259064,3,1,1,1
122745,3,1,1,1
18381,1,0,0,0
138456,5,2,1,1
70876,3,1,1,1
163086,0,0,0,0
48262,3,1,1,1
134786,3,1,1,1
28689,0,0,0,0
139426,1,0,0,0
167353,0,0,0,0
99198,0,0,0,0
159444,3,1,1,1
6867,1,0,0,0
294505,3,1,1,1
54655,1,0,0,0
8337,1,0,0,0
137765,5,2,1,1
169166,4,2,1,1
249257,0,0,0,0
131294,0,0,0,0
178617,1,0,0,0
140089,5,2,1,1
244519,4,2,1,1
281435,2,0,0,0
195576,1,0,0,0
193972,0,0,0,0
31480,2,0,0,0
221711,1,0,0,0
200136,4,2,1,1
239938,1,0,0,0
178851,0,0,0,0
110101,1,0,0,0
95355,0,0,0,0
142429,5,2,1,1
87711,3,1,1,1
19982,5,2,1,1
47953,3,1,1,1
218738,0,0,0,0
226506,4,2,1,1
201877,3,1,1,1
237509,0,0,0,0
2460,4,2,1,1
36285,3,1,1,1
61522,5,2,1,1
118341,1,0,0,0
184584,1,0,0,0
2852,5,2,1,1
172373,1,0,0,0
119369,4,2,1,1
102250,3,1,1,1
9976,4,2,1,1
75898,1,0,0,0
204710,2,0,0,0
247195,6,3,2,2
82751,2,0,0,0
237274,1,0,0,0
258799,3,1,1,1
145343,1,0,0,0
121511,5,2,1,1
175576,0,0,0,0
253251,1,0,0,0
97697,7,4,3,2
168596,0,0,0,0
143398,5,2,1,1
91741,4,2,1,1
148275,1,0,0,0
205100,5,2,1,1
130117,6,3,2,2
1927,1,0,0,0
128104,1,0,0,0
200644,0,0,0,0
178688,1,0,0,0
291722,4,2,1,1
601,1,0,0,0
22209,6,3,2,2
120687,5,2,1,1
13758,0,0,0,0
127800,1,0,0,0
251941,7,4,3,2
16423,0,0,0,0
53761,5,2,1,1
258653,3,1,1,1
140377,3,1,1,1
98094,1,0,0,0
66635,4,2,1,1
199544,0,0,0,0
101964,3,1,1,1
209782,3,1,1,1
56826,5,2,1,1
224323,4,2,1,1
82409,4,2,1,1
238465,0,0,0,0
166556,5,2,1,1
176113,3,1,1,1
233064,6,3,2,2
165264,7,4,3,2
135466,0,0,0,0
4804,1,0,0,0
47507,0,0,0,0
258574,4,2,1,1
74272,5,2,1,1
109076,5,2,1,1
101832,5,2,1,1
78966,1,0,0,0
200255,1,0,0,0
260673,4,2,1,1
14031,5,2,1,1
59498,1,0,0,0
206999,3,1,1,1
121430,3,1,1,1
161103,1,0,0,0
285935,0,0,0,0
145219,0,0,0,0
50350,3,1,1,1
278820,1,0,0,0
222996,0,0,0,0
25971,3,1,1,1
109497,1,0,0,0
128234,4,2,1,1
47636,1,0,0,0
27776,1,0,0,0
250313,1,0,0,0
25421,0,0,0,0
257721,3,1,1,1
107542,5,2,1,1
98446,0,0,0,0
155033,1,0,0,0
75125,3,1,1,1
101315,0,0,0,0
112654,1,0,0,0
166716,1,0,0,0
252530,0,0,0,0
272938,3,1,1,1
396,1,0,0,0
110253,1,0,0,0
99850,0,0,0,0
235475,4,2,1,1
50516,0,0,0,0
156004,0,0,0,0
186185,1,0,0,0
217622,2,0,0,0
186260,1,0,0,0
100344,5,2,1,1
103779,0,0,0,0
84919,2,0,0,0
195707,0,0,0,0
191728,1,0,0,0
109289,1,0,0,0
67358,4,2,1,1
107046,5,2,1,1
134430,0,0,0,0
117594,1,0,0,0
64633,1,0,0,0
263880,2,0,0,0
151305,0,0,0,0
201878,1,0,0,0
192127,4,2,1,1
205077,5,2,1,1
16196,4,2,1,1
245725,4,2,1,1
196679,4,2,1,1
222437,7,4,3,2
167870,5,2,1,1
269688,2,0,0,0
266733,6,3,2,2
223838,5,2,1,1
270008,1,0,0,0
246934,3,1,1,1
208340,5,2,1,1
130847,5,2,1,1
9332,4,2,1,1
150836,1,0,0,0
92930,0,0,0,0
139666,1,0,0,0
248359,3,1,1,1
87289,4,2,1,1
15388,5,2,1,1
194462,3,1,1,1
81845,0,0,0,0
152693,5,2,1,1
181539,1,0,0,0
167503,3,1,1,1
178932,1,0,0,0
68038,5,2,1,1
226767,5,2,1,1
274304,1,0,0,0
197169,5,2,1,1
140663,1,0,0,0
209156,4,2,1,1
79756,4,2,1,1
30154,7,4,3,2
143998,0,0,0,0
74005,5,2,1,1
17301,1,0,0,0
129749,1,0,0,0
161063,1,0,0,0
90324,1,0,0,0
58855,0,0,0,0
242668,0,0,0,0
18304,5,2,1,1
9005,0,0,0,0
77556,0,0,0,0
266864,4,2,1,1
153986,1,0,0,0
100076,1,0,0,0
242825,1,0,0,0
215922,4,2,1,1
60990,1,0,0,0
118255,5,2,1,1
249267,2,0,0,0
183961,5,2,1,1
186589,4,2,1,1
181792,2,0,0,0
205855,0,0,0,0
227128,1,0,0,0
65297,4,2,1,1
260757,0,0,0,0
95277,0,0,0,0
194617,5,2,1,1
205357,1,0,0,0
28327,1,0,0,0
78735,3,1,1,1
287241,1,0,0,0
109953,1,0,0,0
42001,5,2,1,1
151318,4,2,1,1
579,4,2,1,1
1946,5,2,1,1
41231,1,0,0,0
46054,1,0,0,0
238164,1,0,0,0
28901,0,0,0,0
225901,0,0,0,0
142146,4,2,1,1
577,0,0,0,0
265606,1,0,0,0
127499,3,1,1,1
115661,1,0,0,0
290914,1,0,0,0
92866,5,2,1,1
101197,0,0,0,0
45950,5,2,1,1
176,0,0,0,0
193561,3,1,1,1
216636,5,2,1,1
149111,3,1,1,1
253978,3,1,1,1
144255,0,0,0,0
182389,3,1,1,1
79071,0,0,0,0
268834,6,3,2,2
181768,5,2,1,1
54378,1,0,0,0
175710,1,0,0,0
188007,3,1,1,1
188466,4,2,1,1
102759,3,1,1,1
181761,4,2,1,1
285868,1,0,0,0
267369,4,2,1,1
180581,0,0,0,0
60235,0,0,0,0
89670,1,0,0,0
162879,6,3,2,2
117006,3,1,1,1
119922,5,2,1,1
20395,0,0,0,0
118942,4,2,1,1
211490,5,2,1,1
61774,1,0,0,0
249435,1,0,0,0
235217,6,3,2,2
34366,1,0,0,0
150330,0,0,0,0
218201,1,0,0,0
143683,2,0,0,0
136014,0,0,0,0
166328,1,0,0,0
234110,5,2,1,1
175978,3,1,1,1
233685,0,0,0,0
237745,1,0,0,0
185754,5,2,1,1
208098,0,0,0,0
235304,5,2,1,1
53931,1,0,0,0
252653,1,0,0,0
40970,5,2,1,1
214876,5,2,1,1
213013,1,0,0,0
65493,1,0,0,0
212450,2,0,0,0
100844,5,2,1,1
221902,1,0,0,0
108857,3,1,1,1
67456,0,0,0,0
124680,5,2,1,1
135462,4,2,1,1
238037,1,0,0,0
87033,1,0,0,0
180561,5,2,1,1
216156,3,1,1,1
173679,4,2,1,1
133040,5,2,1,1
45805,4,2,1,1
115951,0,0,0,0
203222,0,0,0,0
79079,0,0,0,0
165185,4,2,1,1
100190,3,1,1,1
193112,0,0,0,0
229991,3,1,1,1
237595,0,0,0,0
47919,3,1,1,1
51983,1,0,0,0
225921,0,0,0,0
42029,5,2,1,1
178009,4,2,1,1
179214,4,2,1,1
38167,1,0,0,0
231799,1,0,0,0
215436,0,0,0,0
56605,1,0,0,0
152152,1,0,0,0
294590,5,2,1,1
158667,2,0,0,0
271659,4,2,1,1
7538,5,2,1,1
259324,3,1,1,1
175365,4,2,1,1
102338,4,2,1,1
292669,1,0,0,0
165816,5,2,1,1
276384,4,2,1,1
36606,1,0,0,0
47206,1,0,0,0
118025,3,1,1,1
109424,0,0,0,0
109511,4,2,1,1
26777,5,2,1,1
64985,1,0,0,0
102310,3,1,1,1
13996,1,0,0,0
88169,5,2,1,1
47647,0,0,0,0
234066,5,2,1,1
121065,5,2,1,1
219144,3,1,1,1
168315,5,2,1,1
196450,4,2,1,1
204856,1,0,0,0
58239,0,0,0,0
157551,4,2,1,1
136448,1,0,0,0
103294,1,0,0,0
48488,3,1,1,1
54066,1,0,0,0
73845,1,0,0,0
140677,1,0,0,0
80334,6,3,2,2
259639,3,1,1,1
77781,1,0,0,0
113616,5,2,1,1
32864,6,3,2,2
238874,5,2,1,1
50359,5,2,1,1
113725,4,2,1,1
192415,3,1,1,1
160559,1,0,0,0
254169,5,2,1,1
145569,1,0,0,0
99727,0,0,0,0
76321,0,0,0,0
219657,4,2,1,1
223561,0,0,0,0
201075,2,0,0,0
131490,1,0,0,0
266859,3,1,1,1
110794,0,0,0,0
235877,3,1,1,1
228376,0,0,0,0
263454,5,2,1,1
7299,2,0,0,0
293631,1,0,0,0
127130,3,1,1,1
113415,1,0,0,0
180120,0,0,0,0
120435,5,2,1,1
225842,0,0,0,0
43973,5,2,1,1
235748,4,2,1,1
54424,1,0,0,0
92894,4,2,1,1
885,5,2,1,1
190673,0,0,0,0
15946,5,2,1,1
200921,1,0,0,0
51540,1,0,0,0
186053,1,0,0,0
132328,1,0,0,0
96799,0,0,0,0
275850,6,3,2,2
8707,5,2,1,1
168679,0,0,0,0
123181,2,0,0,0
218352,7,4,3,2
157189,4,2,1,1
160753,4,2,1,1
105716,5,2,1,1
36520,0,0,0,0
34875,5,2,1,1
242696,5,2,1,1
135638,5,2,1,1
6984,1,0,0,0
154217,1,0,0,0
98776,5,2,1,1
87750,1,0,0,0
153083,4,2,1,1
207506,2,0,0,0
49423,1,0,0,0
36702,0,0,0,0
260805,5,2,1,1
239873,5,2,1,1
261479,1,0,0,0
167667,7,4,3,2
270616,6,3,2,2
105933,4,2,1,1
16912,5,2,1,1
3144,1,0,0,0
135323,6,3,2,2
8685,1,0,0,0
192823,2,0,0,0
124551,2,0,0,0
194374,6,3,2,2
175102,0,0,0,0
218150,3,1,1,1
265207,1,0,0,0
28496,5,2,1,1
241124,0,0,0,0
251024,5,2,1,1
71318,3,1,1,1
5259,0,0,0,0
87135,2,0,0,0
256934,5,2,1,1
171491,5,2,1,1
61912,3,1,1,1
110572,0,0,0,0
22258,5,2,1,1
138700,0,0,0,0
51389,0,0,0,0
122630,5,2,1,1
116668,1,0,0,0
127362,5,2,1,1
220416,1,0,0,0
258836,3,1,1,1
66219,1,0,0,0
246988,3,1,1,1
159361,0,0,0,0
271799,5,2,1,1
34787,3,1,1,1
94862,5,2,1,1
22993,0,0,0,0
38952,5,2,1,1
177210,1,0,0,0
263750,2,0,0,0
181681,1,0,0,0
256193,1,0,0,0
275444,2,0,0,0
216008,4,2,1,1
15850,5,2,1,1
10343,0,0,0,0
196514,0,0,0,0
113080,4,2,1,1
142493,5,2,1,1
255767,0,0,0,0
57202,5,2,1,1
174607,5,2,1,1
189311,1,0,0,0
89061,1,0,0,0
42033,5,2,1,1
207686,5,2,1,1
156722,1,0,0,0
191799,5,2,1,1
139913,0,0,0,0
25657,1,0,0,0
148049,5,2,1,1
58946,3,1,1,1
166685,2,0,0,0
230136,0,0,0,0
263018,5,2,1,1
13276,0,0,0,0
53719,5,2,1,1
135027,4,2,1,1
68615,4,2,1,1
56146,1,0,0,0
120555,0,0,0,0
264957,1,0,0,0
194301,3,1,1,1
107320,0,0,0,0
240741,5,2,1,1
193610,5,2,1,1
62058,1,0,0,0
132152,3,1,1,1
22396,1,0,0,0
154552,2,0,0,0
151922,1,0,0,0
226369,1,0,0,0
73893,1,0,0,0
11429,4,2,1,1
106937,5,2,1,1
280385,5,2,1,1
117320,7,4,3,2
134305,0,0,0,0
159940,1,0,0,0
27326,4,2,1,1
198017,1,0,0,0
254464,1,0,0,0
164440,4,2,1,1
136226,7,4,3,2
244504,4,2,1,1
178763,3,1,1,1
186773,1,0,0,0
4784,0,0,0,0
242156,7,4,3,2
78036,0,0,0,0
25002,5,2,1,1
11140,0,0,0,0
123717,0,0,0,0
92348,0,0,0,0
222466,3,1,1,1
22729,1,0,0,0
21907,0,0,0,0
172654,3,1,1,1
50846,1,0,0,0
289910,0,0,0,0
20771,1,0,0,0
188863,0,0,0,0
66040,6,3,2,2
132611,0,0,0,0
242080,1,0,0,0
274838,4,2,1,1
220873,5,2,1,1
294109,1,0,0,0
156189,1,0,0,0
134291,4,2,1,1
231079,0,0,0,0
56264,1,0,0,0
233434,0,0,0,0
284021,0,0,0,0
139619,4,2,1,1
232307,0,0,0,0
27486,3,1,1,1
140344,5,2,1,1
67183,4,2,1,1
191012,1,0,0,0
100570,0,0,0,0
54639,4,2,1,1
121505,5,2,1,1
84948,0,0,0,0
168985,0,0,0,0
23169,1,0,0,0
117129,4,2,1,1
72362,0,0,0,0
168156,3,1,1,1
112563,1,0,0,0
113797,1,0,0,0
40,4,2,1,1
254197,0,0,0,0
255675,5,2,1,1
84531,3,1,1,1
47102,5,2,1,1
143319,0,0,0,0
154395,3,1,1,1
88795,4,2,1,1
48265,5,2,1,1
224682,5,2,1,1
269535,5,2,1,1
281252,5,2,1,1
160296,4,2,1,1
236120,5,2,1,1
291728,5,2,1,1
235668,6,3,2,2
234560,1,0,0,0
229148,1,0,0,0
149133,5,2,1,1
239416,4,2,1,1
28775,3,1,1,1
221080,2,0,0,0
262362,4,2,1,1
262290,3,1,1,1
11099,3,1,1,1
112714,3,1,1,1
237621,6,3,2,2
59055,7,4,3,2
251857,5,2,1,1
241404,1,0,0,0
33366,4,2,1,1
3802,3,1,1,1
212944,7,4,3,2
85672,4,2,1,1
236595,4,2,1,1
232414,4,2,1,1
166939,5,2,1,1
4895,1,0,0,0
274997,1,0,0,0
27571,0,0,0,0
133096,5,2,1,1
133548,5,2,1,1
165836,5,2,1,1
130558,1,0,0,0
125814,1,0,0,0
81643,2,0,0,0
37643,1,0,0,0
26465,3,1,1,1
204911,1,0,0,0
228425,1,0,0,0
184897,5,2,1,1
218395,5,2,1,1
159423,0,0,0,0
240000,6,3,2,2
95941,3,1,1,1
11363,4,2,1,1
69444,3,1,1,1
22246,4,2,1,1
105551,0,0,0,0
89048,4,2,1,1
62959,0,0,0,0
235355,5,2,1,1
200975,2,0,0,0
178300,5,2,1,1
152944,1,0,0,0
210338,0,0,0,0
110501,6,3,2,2
272291,3,1,1,1
30955,2,0,0,0
198198,0,0,0,0
192529,3,1,1,1
86038,0,0,0,0
242532,1,0,0,0
232649,4,2,1,1
114066,2,0,0,0
74578,0,0,0,0
49947,4,2,1,1
13995,0,0,0,0
83581,1,0,0,0
27300,7,4,3,2
216510,4,2,1,1
129243,1,0,0,0
222253,5,2,1,1
140420,5,2,1,1
184208,5,2,1,1
65504,1,0,0,0
70062,0,0,0,0
233348,3,1,1,1
161686,5,2,1,1
64944,0,0,0,0
245638,5,2,1,1
22670,4,2,1,1
237554,5,2,1,1
30839,0,0,0,0
66549,5,2,1,1
70262,5,2,1,1
5088,3,1,1,1
16293,4,2,1,1
77270,5,2,1,1
209440,5,2,1,1
59035,0,0,0,0
98219,4,2,1,1
97281,4,2,1,1
136839,7,4,3,2
144477,1,0,0,0
184356,0,0,0,0
136480,2,0,0,0
127186,4,2,1,1
233456,0,0,0,0
61355,0,0,0,0
84684,5,2,1,1
117804,1,0,0,0
136044,1,0,0,0
135515,6,3,2,2
172962,2,0,0,0
55793,4,2,1,1
167047,1,0,0,0
291288,1,0,0,0
263968,3,1,1,1
244091,5,2,1,1
174687,0,0,0,0
214061,4,2,1,1
46211,1,0,0,0
51727,5,2,1,1
81489,2,0,0,0
241927,0,0,0,0
213485,2,0,0,0
180549,1,0,0,0
52764,0,0,0,0
71739,5,2,1,1
3997,0,0,0,0
133031,0,0,0,0
89579,1,0,0,0
95352,4,2,1,1
57952,0,0,0,0
209751,5,2,1,1
194595,5,2,1,1
3580,0,0,0,0
214736,7,4,3,2
138829,0,0,0,0
167544,3,1,1,1
284041,5,2,1,1
273970,5,2,1,1
63992,0,0,0,0
239201,1,0,0,0
270790,5,2,1,1
238125,3,1,1,1
269147,4,2,1,1
168114,1,0,0,0
141958,5,2,1,1
92107,4,2,1,1
141786,5,2,1,1
193354,5,2,1,1
2764,4,2,1,1
228695,0,0,0,0
179767,5,2,1,1
134941,0,0,0,0
110216,5,2,1,1
63860,5,2,1,1
109697,0,0,0,0
174018,0,0,0,0
34957,0,0,0,0
50778,1,0,0,0
235062,0,0,0,0
269795,7,4,3,2
209048,0,0,0,0
264435,5,2,1,1
101922,1,0,0,0
37986,0,0,0,0
217876,5,2,1,1
276665,0,0,0,0
222244,5,2,1,1
60062,5,2,1,1
200883,4,2,1,1
275640,5,2,1,1
225163,0,0,0,0
171553,0,0,0,0
84436,5,2,1,1
226092,5,2,1,1
59214,0,0,0,0
261196,3,1,1,1
205742,1,0,0,0
46069,1,0,0,0
237526,6,3,2,2
220588,4,2,1,1
99187,5,2,1,1
92408,0,0,0,0
278557,0,0,0,0
241005,1,0,0,0
103925,0,0,0,0
231366,3,1,1,1
25359,5,2,1,1
235614,1,0,0,0
1260,5,2,1,1
22753,5,2,1,1
92615,5,2,1,1
211141,5,2,1,1
55130,0,0,0,0
142445,4,2,1,1
151070,5,2,1,1
109960,0,0,0,0
140234,3,1,1,1
237479,1,0,0,0
31709,3,1,1,1
243378,4,2,1,1
231653,1,0,0,0
206659,1,0,0,0
236244,3,1,1,1
13420,5,2,1,1
240705,5,2,1,1
152430,5,2,1,1
20006,1,0,0,0
23076,7,4,3,2
79424,1,0,0,0
279754,4,2,1,1
272519,5,2,1,1
161667,1,0,0,0
245165,2,0,0,0
11661,4,2,1,1
129476,0,0,0,0
151092,0,0,0,0
109311,4,2,1,1
251198,1,0,0,0
71264,7,4,3,2
77693,0,0,0,0
250831,3,1,1,1
172954,1,0,0,0
263083,6,3,2,2
26534,1,0,0,0
143937,1,0,0,0
260502,2,0,0,0
163763,0,0,0,0
123104,3,1,1,1
88775,0,0,0,0
216755,0,0,0,0
31550,3,1,1,1
164109,4,2,1,1
196976,3,1,1,1
83248,5,2,1,1
43933,4,2,1,1
153080,1,0,0,0
260265,3,1,1,1
36351,0,0,0,0
210359,4,2,1,1
210337,0,0,0,0
37042,5,2,1,1
185504,4,2,1,1
123440,0,0,0,0
213895,0,0,0,0
128709,1,0,0,0
59015,0,0,0,0
150731,5,2,1,1
4500,4,2,1,1
118410,5,2,1,1
110932,1,0,0,0
75411,1,0,0,0
114840,0,0,0,0
267279,0,0,0,0
165490,0,0,0,0
94512,1,0,0,0
172061,1,0,0,0
188794,3,1,1,1
275409,4,2,1,1
250312,5,2,1,1
48195,3,1,1,1
264448,5,2,1,1
37385,1,0,0,0
140734,1,0,0,0
253373,1,0,0,0
7190,0,0,0,0
44169,3,1,1,1
13784,4,2,1,1
165064,5,2,1,1
89128,4,2,1,1
88295,0,0,0,0
56626,0,0,0,0
23133,1,0,0,0
228635,5,2,1,1
263803,5,2,1,1
171159,4,2,1,1
267761,3,1,1,1
117569,0,0,0,0
195968,0,0,0,0
41114,1,0,0,0
38737,4,2,1,1
57988,2,0,0,0
73562,2,0,0,0
249350,3,1,1,1
174172,0,0,0,0
67945,5,2,1,1
75778,1,0,0,0
262309,5,2,1,1
271608,6,3,2,2
2977,2,0,0,0
113513,5,2,1,1
177435,5,2,1,1
171875,0,0,0,0
17780,1,0,0,0
119142,1,0,0,0
267609,6,3,2,2
152238,0,0,0,0
93394,4,2,1,1
151314,0,0,0,0
24229,5,2,1,1
1104,5,2,1,1
98178,3,1,1,1
157918,0,0,0,0
56392,5,2,1,1
79048,3,1,1,1
76912,0,0,0,0
243620,5,2,1,1
102810,3,1,1,1
231362,7,4,3,2
101593,0,0,0,0
7099,3,1,1,1
177373,5,2,1,1
126820,4,2,1,1
232361,1,0,0,0
259656,4,2,1,1
1787,0,0,0,0
251225,5,2,1,1
3645,5,2,1,1
19399,4,2,1,1
44536,1,0,0,0
192006,3,1,1,1
13148,0,0,0,0
139134,0,0,0,0
258260,2,0,0,0
61207,1,0,0,0
157089,1,0,0,0
21122,1,0,0,0
134037,1,0,0,0
92822,4,2,1,1
18646,4,2,1,1
31886,1,0,0,0
234209,1,0,0,0
173473,1,0,0,0
203241,4,2,1,1
96202,4,2,1,1
207068,0,0,0,0
154881,1,0,0,0
96476,5,2,1,1
194172,4,2,1,1
133057,2,0,0,0
57670,0,0,0,0
143391,4,2,1,1
59942,0,0,0,0
91090,1,0,0,0
224694,0,0,0,0
226683,1,0,0,0
126886,1,0,0,0
38579,1,0,0,0
290197,0,0,0,0
88564,1,0,0,0
41813,1,0,0,0
127216,1,0,0,0
155452,1,0,0,0
213234,0,0,0,0
195844,0,0,0,0
253453,1,0,0,0
92705,4,2,1,1
3442,0,0,0,0
56723,5,2,1,1
233490,2,0,0,0
131105,0,0,0,0
112895,6,3,2,2
244471,0,0,0,0
75225,4,2,1,1
236858,5,2,1,1
187432,1,0,0,0
87702,6,3,2,2
217703,1,0,0,0
111823,1,0,0,0
68214,5,2,1,1
235318,1,0,0,0
221302,1,0,0,0
192787,1,0,0,0
85551,5,2,1,1
228021,1,0,0,0
87215,5,2,1,1
257301,3,1,1,1
107385,1,0,0,0
217288,2,0,0,0
272409,6,3,2,2
217543,5,2,1,1
103618,5,2,1,1
187262,2,0,0,0
122727,5,2,1,1
189246,3,1,1,1
258017,3,1,1,1
170252,0,0,0,0
108153,0,0,0,0
256167,4,2,1,1
116077,3,1,1,1
255262,5,2,1,1
73736,3,1,1,1
238729,0,0,0,0
11165,1,0,0,0
21673,1,0,0,0
58883,4,2,1,1
138212,5,2,1,1
70756,0,0,0,0
271239,5,2,1,1
282656,1,0,0,0
243602,1,0,0,0
124954,1,0,0,0
265057,7,4,3,2
69117,5,2,1,1
289840,4,2,1,1
134628,3,1,1,1
223043,1,0,0,0
105514,1,0,0,0
103433,6,3,2,2
159631,1,0,0,0
83994,0,0,0,0
239339,5,2,1,1
206792,2,0,0,0
61108,3,1,1,1
199934,1,0,0,0
118949,0,0,0,0
52508,3,1,1,1
34623,3,1,1,1
153669,1,0,0,0
136157,1,0,0,0
4298,0,0,0,0
141540,1,0,0,0
130553,4,2,1,1
33963,4,2,1,1
230564,1,0,0,0
25143,3,1,1,1
164875,6,3,2,2
219788,5,2,1,1
49992,1,0,0,0
255783,1,0,0,0
223141,0,0,0,0
77826,3,1,1,1
34533,4,2,1,1
74391,6,3,2,2
125294,5,2,1,1
213021,1,0,0,0
221984,1,0,0,0
136300,3,1,1,1
208513,1,0,0,0
41816,3,1,1,1
285382,1,0,0,0
226956,1,0,0,0
210144,0,0,0,0
54084,7,4,3,2
51644,1,0,0,0
81644,0,0,0,0
47294,1,0,0,0
285188,1,0,0,0
265782,1,0,0,0
170841,1,0,0,0
123961,0,0,0,0
168751,0,0,0,0
213924,1,0,0,0
154595,1,0,0,0
11827,4,2,1,1
208843,1,0,0,0
150964,1,0,0,0
163225,1,0,0,0
112880,5,2,1,1
130891,0,0,0,0
266852,3,1,1,1
228691,3,1,1,1
82277,0,0,0,0
168106,1,0,0,0
234021,6,3,2,2
172015,4,2,1,1
183668,3,1,1,1
52410,1,0,0,0
61356,5,2,1,1
21669,0,0,0,0
47451,1,0,0,0
222741,3,1,1,1
58111,1,0,0,0
192640,1,0,0,0
161841,1,0,0,0
118179,2,0,0,0
89507,0,0,0,0
63646,7,4,3,2
206372,0,0,0,0
252501,4,2,1,1
226187,1,0,0,0
59519,0,0,0,0
28521,1,0,0,0
209926,4,2,1,1
263670,5,2,1,1
68063,1,0,0,0
44612,4,2,1,1
82826,1,0,0,0
84134,4,2,1,1
240209,0,0,0,0
259013,1,0,0,0
207780,2,0,0,0
176501,5,2,1,1
284347,6,3,2,2
96148,3,1,1,1
166539,1,0,0,0
132564,3,1,1,1
55413,3,1,1,1
15626,2,0,0,0
90064,4,2,1,1
94104,1,0,0,0
158977,4,2,1,1
282688,1,0,0,0
160176,3,1,1,1
251357,5,2,1,1
28183,2,0,0,0
125056,0,0,0,0
79317,2,0,0,0
226291,4,2,1,1
13736,0,0,0,0
5351,0,0,0,0
252044,5,2,1,1
41079,0,0,0,0
